HackID,HackCounty,Gender,Race,Ethnicity
27650211,6834,Female,Black/African American,N= Not Hispanic Origin
27650248,6834,Male,Black/African American,N= Not Hispanic Origin
27650396,6834,Male,Black/African American,N= Not Hispanic Origin
27650544,6834,Male,Black/African American,N= Not Hispanic Origin
27650914,6834,Female,White,N= Not Hispanic Origin
27651099,6834,Male,Black/African American,N= Not Hispanic Origin
27652468,6834,Female,Black/African American,N= Not Hispanic Origin
27652801,6834,Female,White,N= Not Hispanic Origin
27653578,6834,Female,Black/African American,N= Not Hispanic Origin
27655502,6834,Male,White,N= Not Hispanic Origin
27655946,6834,Female,Multiracial,N= Not Hispanic Origin
27656316,6834,Female,Black/African American,N= Not Hispanic Origin
27658536,6834,Male,Black/African American,N= Not Hispanic Origin
27658573,6834,Male,Black/African American,N= Not Hispanic Origin
27658684,6834,Female,White,N= Not Hispanic Origin
27659017,6834,Male,Black/African American,N= Not Hispanic Origin
27659572,6834,Male,Black/African American,N= Not Hispanic Origin
27659609,6834,Male,Black/African American,N= Not Hispanic Origin
27659979,6834,Male,Black/African American,N= Not Hispanic Origin
27660090,6834,Female,White,N= Not Hispanic Origin
27661829,6834,Male,Black/African American,N= Not Hispanic Origin
27662421,6834,Male,Black/African American,N= Not Hispanic Origin
27663420,6834,Female,White,N= Not Hispanic Origin
27663494,6834,Male,Black/African American,N= Not Hispanic Origin
27664271,6834,Male,Black/African American,N= Not Hispanic Origin
27664789,6834,Female,White,"M=  Hispanic, Mexican American"
27664937,6834,Male,Black/African American,N= Not Hispanic Origin
27666195,6834,Female,White,N= Not Hispanic Origin
27666454,6834,Female,Black/African American,N= Not Hispanic Origin
27667490,6834,Male,White,N= Not Hispanic Origin
27669266,6834,Female,Black/African American,N= Not Hispanic Origin
27669340,6834,Female,Black/African American,N= Not Hispanic Origin
27669784,6834,Female,Black/African American,N= Not Hispanic Origin
27670191,6834,Male,Black/African American,N= Not Hispanic Origin
27670265,6834,Female,White,N= Not Hispanic Origin
27670561,6834,Female,White,N= Not Hispanic Origin
27670746,6834,Female,Black/African American,N= Not Hispanic Origin
27675482,6834,Female,Black/African American,N= Not Hispanic Origin
27675519,6834,Male,Black/African American,N= Not Hispanic Origin
27676740,6834,Female,Unknown,N= Not Hispanic Origin
27676888,6834,Male,Black/African American,N= Not Hispanic Origin
27677332,268,Male,Black/African American,N= Not Hispanic Origin
27677776,6834,Female,Black/African American,N= Not Hispanic Origin
27677813,6834,Female,Black/African American,N= Not Hispanic Origin
27678479,6834,Female,Black/African American,N= Not Hispanic Origin
27679071,6834,Female,White,"M=  Hispanic, Mexican American"
27679219,6834,Female,White,N= Not Hispanic Origin
27679996,6834,Male,White,"H= Hispanic, Other"
27680440,6834,Female,Unknown,N= Not Hispanic Origin
27680884,6834,Female,White,N= Not Hispanic Origin
27681957,6834,Male,Black/African American,N= Not Hispanic Origin
27682771,6834,Male,Black/African American,N= Not Hispanic Origin
27682882,6834,Male,Black/African American,N= Not Hispanic Origin
27683511,6834,Female,Black/African American,N= Not Hispanic Origin
27685102,6834,Female,White,N= Not Hispanic Origin
27685139,6834,Female,Black/African American,N= Not Hispanic Origin
27685731,6834,Female,Black/African American,N= Not Hispanic Origin
27685842,6834,Male,Black/African American,N= Not Hispanic Origin
27687840,6834,Female,White,N= Not Hispanic Origin
27688210,6834,Male,Black/African American,N= Not Hispanic Origin
27688802,6834,Male,Black/African American,N= Not Hispanic Origin
27688839,6834,Female,Black/African American,N= Not Hispanic Origin
27688950,6834,Female,Black/African American,N= Not Hispanic Origin
27689875,6834,Male,Black/African American,N= Not Hispanic Origin
27690504,6834,Female,Black/African American,N= Not Hispanic Origin
27691022,6834,Male,Black/African American,N= Not Hispanic Origin
27691244,6834,Female,Black/African American,N= Not Hispanic Origin
27692391,6834,Female,Unknown,N= Not Hispanic Origin
27692539,6834,Male,White,N= Not Hispanic Origin
27692761,6834,Female,White,N= Not Hispanic Origin
27693057,6834,Female,Black/African American,N= Not Hispanic Origin
27693242,6834,Female,Black/African American,N= Not Hispanic Origin
27693649,6834,Male,Black/African American,N= Not Hispanic Origin
27694130,6834,Female,Black/African American,N= Not Hispanic Origin
27695573,6834,Male,Black/African American,N= Not Hispanic Origin
27697349,6834,Female,Black/African American,N= Not Hispanic Origin
27698274,6834,Female,Black/African American,N= Not Hispanic Origin
27698311,6834,Male,Black/African American,N= Not Hispanic Origin
27699347,6834,Female,White,N= Not Hispanic Origin
27699495,6834,Female,White,"H= Hispanic, Other"
27700827,6834,Female,Black/African American,N= Not Hispanic Origin
27702159,6834,Male,Black/African American,N= Not Hispanic Origin
27703380,6834,Female,Black/African American,N= Not Hispanic Origin
27703787,6834,Male,Black/African American,N= Not Hispanic Origin
27703972,6834,Male,Black/African American,N= Not Hispanic Origin
27705933,6834,Male,Black/African American,N= Not Hispanic Origin
27707487,6834,Female,Black/African American,N= Not Hispanic Origin
27709374,6834,Male,Black/African American,N= Not Hispanic Origin
27709670,6834,Male,Other,"H= Hispanic, Other"
27710225,6834,Male,White,N= Not Hispanic Origin
27711409,201,Female,White,N= Not Hispanic Origin
27712408,6834,Male,Black/African American,N= Not Hispanic Origin
27712704,6834,Male,White,N= Not Hispanic Origin
27713148,6834,Female,Black/African American,N= Not Hispanic Origin
27713259,6834,Female,Black/African American,N= Not Hispanic Origin
27715516,6834,Female,Black/African American,N= Not Hispanic Origin
27715738,6834,Female,White,N= Not Hispanic Origin
27716293,6834,Female,Black/African American,N= Not Hispanic Origin
27716700,6834,Female,Black/African American,N= Not Hispanic Origin
27716774,6834,Female,Black/African American,N= Not Hispanic Origin
27717181,6834,Male,Other,N= Not Hispanic Origin
27717736,6834,Male,Black/African American,N= Not Hispanic Origin
27717847,6834,Female,Black/African American,N= Not Hispanic Origin
27718254,6834,Male,Black/African American,N= Not Hispanic Origin
27718698,6834,Male,Black/African American,N= Not Hispanic Origin
27718994,6834,Male,White,N= Not Hispanic Origin
27719142,6834,Male,White,N= Not Hispanic Origin
27719512,6834,Male,White,N= Not Hispanic Origin
27720474,6834,Female,Black/African American,N= Not Hispanic Origin
27720511,6834,Male,White,N= Not Hispanic Origin
27720548,6834,Male,Black/African American,N= Not Hispanic Origin
27720622,6834,Female,Black/African American,N= Not Hispanic Origin
27721325,6834,Female,White,N= Not Hispanic Origin
27721399,6834,Female,Black/African American,N= Not Hispanic Origin
27722028,6834,Male,White,N= Not Hispanic Origin
27722731,6834,Male,White,N= Not Hispanic Origin
27723212,6834,Female,Black/African American,N= Not Hispanic Origin
27723619,6834,Female,Black/African American,N= Not Hispanic Origin
27725321,6834,Female,White,N= Not Hispanic Origin
27726468,6834,Male,Black/African American,N= Not Hispanic Origin
27726579,6834,Female,White,N= Not Hispanic Origin
27727393,6834,Female,Black/African American,N= Not Hispanic Origin
27728207,6834,Male,White,N= Not Hispanic Origin
27728244,6834,Female,Black/African American,N= Not Hispanic Origin
27729169,6834,Female,White,N= Not Hispanic Origin
27729539,6834,Male,White,N= Not Hispanic Origin
27729798,6834,Female,Black/African American,N= Not Hispanic Origin
27729909,6834,Female,Black/African American,N= Not Hispanic Origin
27730316,6834,Male,Black/African American,N= Not Hispanic Origin
27730464,6834,Male,Black/African American,N= Not Hispanic Origin
27730501,6834,Female,Unknown,N= Not Hispanic Origin
27731056,6834,Female,White,N= Not Hispanic Origin
27731796,6834,Female,White,N= Not Hispanic Origin
27731870,6834,Female,Black/African American,N= Not Hispanic Origin
27732314,6834,Female,Black/African American,N= Not Hispanic Origin
27732499,6834,Female,Black/African American,N= Not Hispanic Origin
27733572,6834,Female,Black/African American,N= Not Hispanic Origin
27733979,6834,Female,Black/African American,N= Not Hispanic Origin
27734756,6834,Male,White,N= Not Hispanic Origin
27735533,6834,Male,Black/African American,N= Not Hispanic Origin
27735792,6834,Male,Black/African American,N= Not Hispanic Origin
27736717,6834,Male,Other,"H= Hispanic, Other"
27737272,6834,Female,White,N= Not Hispanic Origin
27737383,6834,Female,Black/African American,N= Not Hispanic Origin
27737420,6834,Female,Black/African American,N= Not Hispanic Origin
27737938,6834,Male,Black/African American,N= Not Hispanic Origin
27738086,6834,Male,White,N= Not Hispanic Origin
27739492,6834,Male,Black/African American,N= Not Hispanic Origin
27740269,6834,Male,Black/African American,N= Not Hispanic Origin
27740380,6834,Female,White,N= Not Hispanic Origin
27740454,6834,Female,Black/African American,N= Not Hispanic Origin
27740602,6834,Male,Black/African American,N= Not Hispanic Origin
27740861,6834,Female,Black/African American,N= Not Hispanic Origin
27742748,6834,Female,Black/African American,N= Not Hispanic Origin
27742896,6834,Male,White,N= Not Hispanic Origin
27743118,6834,Male,Black/African American,N= Not Hispanic Origin
27743451,6834,Male,Black/African American,N= Not Hispanic Origin
27743488,6834,Male,White,N= Not Hispanic Origin
27744598,6834,Male,Black/African American,N= Not Hispanic Origin
27746781,6834,Female,Black/African American,N= Not Hispanic Origin
27747151,6834,Male,White,N= Not Hispanic Origin
27747410,6834,Male,White,N= Not Hispanic Origin
27747521,6834,Male,White,N= Not Hispanic Origin
27747595,6834,Male,White,N= Not Hispanic Origin
27747632,6968,Female,Black/African American,N= Not Hispanic Origin
27747669,6834,Male,White,N= Not Hispanic Origin
27747743,6834,Male,White,N= Not Hispanic Origin
27747817,6834,Female,White,N= Not Hispanic Origin
27747965,6834,Male,White,N= Not Hispanic Origin
27748187,6834,Male,White,N= Not Hispanic Origin
27748261,6834,Male,Black/African American,N= Not Hispanic Origin
27748520,6834,Male,Black/African American,N= Not Hispanic Origin
27748557,6834,Male,Black/African American,N= Not Hispanic Origin
27748631,6834,Female,Black/African American,N= Not Hispanic Origin
27748779,6834,Male,Black/African American,N= Not Hispanic Origin
27748853,6834,Male,Black/African American,N= Not Hispanic Origin
27748927,6834,Female,White,N= Not Hispanic Origin
27749075,6834,Female,White,N= Not Hispanic Origin
27749112,6834,Male,Black/African American,N= Not Hispanic Origin
27749297,6834,Male,Black/African American,N= Not Hispanic Origin
27749334,6834,Male,Black/African American,N= Not Hispanic Origin
27749408,6834,Female,White,N= Not Hispanic Origin
27749667,6834,Male,Black/African American,N= Not Hispanic Origin
27749815,6834,Male,White,N= Not Hispanic Origin
27749852,6834,Male,White,N= Not Hispanic Origin
27749926,6834,Male,White,N= Not Hispanic Origin
27750037,6834,Female,Black/African American,N= Not Hispanic Origin
27750333,6834,Female,Black/African American,N= Not Hispanic Origin
27750481,6834,Female,White,N= Not Hispanic Origin
27750555,6834,Female,White,N= Not Hispanic Origin
27750629,6834,Female,White,N= Not Hispanic Origin
27750777,6834,Female,White,N= Not Hispanic Origin
27750925,268,Female,White,N= Not Hispanic Origin
27751369,6834,Male,Black/African American,N= Not Hispanic Origin
27751554,6834,Female,White,N= Not Hispanic Origin
27751628,6834,Male,Black/African American,N= Not Hispanic Origin
27751665,6834,Male,White,N= Not Hispanic Origin
27751739,6834,Male,Black/African American,N= Not Hispanic Origin
27751998,6834,Male,Black/African American,N= Not Hispanic Origin
27752183,6834,Female,White,N= Not Hispanic Origin
27752257,6834,Male,Black/African American,N= Not Hispanic Origin
27752516,6834,Male,White,N= Not Hispanic Origin
27752627,6834,Female,White,N= Not Hispanic Origin
27752812,6834,Male,White,N= Not Hispanic Origin
27752849,6834,Male,Black/African American,N= Not Hispanic Origin
27752923,6834,Male,Black/African American,N= Not Hispanic Origin
27753034,6834,Female,White,N= Not Hispanic Origin
27753182,6834,Male,White,N= Not Hispanic Origin
27753256,6834,Female,White,N= Not Hispanic Origin
27753367,6834,Male,White,N= Not Hispanic Origin
27753404,6834,Female,Black/African American,N= Not Hispanic Origin
27753552,6834,Male,Black/African American,N= Not Hispanic Origin
27753663,6834,Male,White,N= Not Hispanic Origin
27753885,6834,Female,White,N= Not Hispanic Origin
27753922,6834,Female,White,N= Not Hispanic Origin
27754070,6834,Male,White,N= Not Hispanic Origin
27754292,6834,Female,Black/African American,N= Not Hispanic Origin
27754366,6834,Male,White,N= Not Hispanic Origin
27754514,6834,Male,White,N= Not Hispanic Origin
27754625,6834,Male,White,N= Not Hispanic Origin
27754921,6834,Male,Black/African American,N= Not Hispanic Origin
27754958,6834,Female,Unknown,N= Not Hispanic Origin
27755180,6834,Male,Black/African American,N= Not Hispanic Origin
27755291,6834,Female,Black/African American,N= Not Hispanic Origin
27755402,6834,Female,White,N= Not Hispanic Origin
27755439,6834,Male,White,N= Not Hispanic Origin
27755513,6834,Male,White,N= Not Hispanic Origin
27755550,6834,Male,White,N= Not Hispanic Origin
27755698,6834,Female,Black/African American,N= Not Hispanic Origin
27755809,6834,Male,Black/African American,N= Not Hispanic Origin
27755846,6834,Male,White,N= Not Hispanic Origin
27755920,6834,Male,White,N= Not Hispanic Origin
27755994,6834,Female,Black/African American,N= Not Hispanic Origin
27756142,6834,Male,Black/African American,N= Not Hispanic Origin
27756327,6834,Female,White,N= Not Hispanic Origin
27756364,6834,Male,Black/African American,N= Not Hispanic Origin
27756438,6834,Male,White,N= Not Hispanic Origin
27756475,6834,Female,Black/African American,N= Not Hispanic Origin
27756549,0,Male,White,N= Not Hispanic Origin
27756586,6834,Female,Black/African American,N= Not Hispanic Origin
27756623,6834,Male,White,N= Not Hispanic Origin
27756660,6834,Male,White,N= Not Hispanic Origin
27756808,6834,Male,Black/African American,N= Not Hispanic Origin
27756845,6834,Male,White,N= Not Hispanic Origin
27757030,6834,Male,Black/African American,N= Not Hispanic Origin
27757326,6834,Male,White,N= Not Hispanic Origin
